age,income,credit_score,loan_amount,monthly_spend,experience_years,employment_type,education_level,region,risk_tolerance,financial_capacity_index,household_cashflow_score,behavior_score,loan_default
,17365.87223,677.1766263,18324.99509,10762.12182,14,student,bachelor,north,high,17.36587223,15.35882181,47.44120145,0
37.14078489,41815.71899,732.1752507,31638.60939,4415.176797,15,,bachelor,north,low,41.81571899,37.83114649,50.23613528,0
37.55333316,31649.33872,686.5466448,6908.775846,3881.040042,32,student,bachelor,south,medium,31.64933872,30.58653882,50.37892436,0
46.73155452,87744.39383,668.6107409,35486.88821,2837.21765,11,salaried,high_school,east,medium,87.74439383,81.91377882,47.73957123,0
38.62335063,9066.426426,619.0164879,21086.84721,3397.320312,19,,bachelor,east,medium,9.066426426,7.836459082,56.39627327,1
46.79168093,46889.07308,685.0507266,19231.99471,1848.587016,28,salaried,master,east,low,46.88907308,48.18788723,49.02715965,0
37.03140104,43820.8286,731.6766062,18415.52189,4881.771679,2,student,master,west,medium,43.8208286,49.66559438,44.87001152,0
38.94362228,12283.01505,599.9662706,16509.89574,1047.66727,4,unemployed,bachelor,south,low,12.28301505,15.0769952,45.85535608,0
18,40306.98274,686.1231628,28384.93407,3459.414887,1,self_employed,high_school,south,low,40.30698274,41.84176386,66.62666213,0
48.9959321,26948.60946,696.3130066,11451.83397,4671.608745,22,salaried,bachelor,north,medium,26.94860946,38.23729239,50.59258073,0
42.15786171,19216.30169,629.7354651,22763.31345,2542.910812,25,self_employed,bachelor,south,low,19.21630169,22.60100457,66.24885346,0
,13435.27121,638.8500587,16926.54667,4010.592376,25,salaried,high_school,north,low,13.43527121,20.87968781,40.43747673,0
18,14307.43096,696.1427594,13902.93241,1348.74861,6,self_employed,bachelor,south,low,14.30743096,19.04922278,43.54405164,0
63.06049646,75349.09983,600.6605287,40687.80141,1376.554041,9,self_employed,phd,north,low,75.34909983,83.83788155,45.16783519,1
36.32492446,22035.4917,704.4946601,23352.40588,3602.465304,4,salaried,bachelor,west,low,22.0354917,28.21382014,49.17870591,0
51.2981938,35216.7817,,24906.12436,5129.891171,11,salaried,bachelor,south,low,35.2167817,40.09279835,42.85469514,0
25.52112887,13704.23751,754.3997585,29102.21425,665.2131234,31,self_employed,bachelor,east,low,13.70423751,17.02705092,48.71703015,1
45.35328686,13795.36896,843.6479422,8629.200437,4526.102659,30,salaried,high_school,north,medium,13.79536896,21.49999182,52.01240784,0
25.35901324,42158.46972,619.7470239,34018.33527,1930.315615,21,unemployed,high_school,south,low,42.15846972,40.07211311,60.0513627,0
30.51477247,9801.142829,717.3945504,1000,2554.866192,16,salaried,master,south,medium,9.801142829,6.326997527,36.57043153,0
60.96837625,17169.18934,629.1280667,13849.86872,1020.84466,19,salaried,high_school,north,low,17.16918934,9.53064644,59.28924429,0
35.71181119,22480.79002,752.8667922,16327.74661,1508.251343,19,,high_school,south,medium,22.48079002,25.55162767,57.38728004,0
40.60919448,23548.64501,591.4319114,24653.78692,6456.871945,7,self_employed,bachelor,east,low,23.54864501,29.82914748,40.25788671,0
48.44081277,19782.32278,713.6410731,21749.74613,3060.368765,33,self_employed,master,north,high,19.78232278,14.98040752,42.11545111,0
43.94818266,27930.98342,618.8907723,18665.48207,2194.648725,22,self_employed,master,north,medium,27.93098342,24.86737216,53.58504957,0
39.80502686,33380.04193,665.5110788,19904.02124,2715.711655,27,salaried,high_school,north,low,33.38004193,41.25260733,43.69980746,0
42.37953203,34227.42586,607.8282307,12175.81581,4408.851306,12,self_employed,bachelor,north,low,34.22742586,38.38308432,63.70984928,0
66.84098702,12191.78587,737.564533,8022.140844,4240.326699,28,salaried,bachelor,north,medium,12.19178587,15.68923216,49.93390711,0
37.30857444,18573.794,621.4113752,25812.09298,2807.299869,7,salaried,bachelor,east,high,18.573794,21.01994943,37.9031203,0
40.41318856,45109.93174,,25549.6489,7146.423414,10,salaried,bachelor,north,medium,45.10993174,44.95216188,38.82949132,0
50.60785275,37676.36721,,32675.955,6479.315231,17,salaried,high_school,east,medium,37.67636721,30.65642914,35.0998602,0
51.2663112,9665.173367,671.986934,13679.86323,4149.311199,24,salaried,phd,east,low,9.665173367,12.81908251,48.95145785,1
52.24436367,27197.70681,690.3429135,25542.52168,3114.081195,21,salaried,bachelor,east,low,27.19770681,38.3998619,49.42669229,0
45.66476266,6721.488086,626.672273,17730.34617,5043.506615,34,unemployed,bachelor,north,low,6.721488086,8.352316245,55.1276491,1
24.28394105,22655.56829,694.7256979,29523.79988,3833.041673,28,salaried,bachelor,east,low,22.65556829,17.39110502,62.62859234,0
57.60117839,68779.44468,787.1234195,28175.70221,6964.910648,20,salaried,high_school,north,low,68.77944468,69.15368046,50.12125825,0
24.24385528,12472.28635,625.533365,21689.67519,6122.030499,6,student,bachelor,east,low,12.47228635,17.4718361,62.67256576,1
41.63162558,13351.79581,762.02671,17283.75875,1320.01302,11,salaried,high_school,north,medium,13.35179581,18.96340798,42.70955317,0
28.9486898,34836.39209,784.8668343,27687.45743,1250.41336,23,salaried,high_school,south,medium,34.83639209,43.32093137,35.27910933,0
37.23033984,8728.240576,622.8691508,25175.23619,1701.048942,31,salaried,bachelor,south,low,8.728240576,14.20473172,57.93202968,1
41.94514892,15068.27745,578.1461776,14524.47678,6508.803682,26,salaried,master,east,high,15.06827745,5.38195841,57.24683108,1
41.85628659,31503.83875,701.137263,9377.610612,844.6757303,31,salaried,high_school,west,low,31.50383875,33.28103079,52.53190007,0
43.06304905,15054.44374,641.6814734,17691.73679,4087.978658,31,salaried,bachelor,west,low,15.05444374,8.145817502,56.81270429,0
57.36453523,19118.61999,810.8022253,32123.31052,3983.971531,31,unemployed,bachelor,south,medium,19.11861999,22.67340517,26.91422111,1
43.44241162,34424.07407,682.4365278,29171.89727,7556.160327,25,salaried,bachelor,east,medium,34.42407407,38.77356724,45.30560768,0
35.07012038,28365.46463,623.8460414,11101.38024,3443.593932,10,salaried,high_school,east,high,28.36546463,24.82987903,61.1884286,0
49.56904602,25850.65034,,10657.94067,1017.834375,17,,bachelor,east,low,25.85065034,24.86527783,47.41937296,0
52.27364587,17971.21576,756.2933471,30197.4708,1383.69956,4,salaried,high_school,west,low,17.97121576,15.11583325,56.5043376,0
23.26870622,27502.62323,640.0171218,10914.91276,1157.946646,15,,master,south,medium,27.50262323,32.15658133,76.02668325,0
45.16880084,20450.45462,683.068016,24074.36259,1938.451673,10,student,bachelor,east,low,20.45045462,20.46566599,60.2227228,0
46.41407291,28989.33741,,15071.43028,2575.190384,34,unemployed,master,south,low,28.98933741,26.35766906,46.39861198,0
34.42923796,16347.67207,646.1019154,32936.3594,1173.383552,10,student,high_school,south,medium,16.34767207,20.60132902,32.33696095,1
54.50848176,19741.11144,676.784982,13836.60161,9667.544171,22,salaried,master,north,low,19.74111144,23.18407003,57.15873114,0
36.19933296,12161.43702,678.8402113,29146.89224,1032.537767,33,unemployed,high_school,west,low,12.16143702,16.49720262,29.76609693,1
39.50691744,21568.63455,727.8327158,21478.86923,8750.645422,16,salaried,master,south,low,21.56863455,14.29246926,42.1018047,0
35.92313811,13539.94496,,22017.55883,7693.494843,9,salaried,bachelor,north,low,13.53994496,10.90778384,42.59715802,1
38.18694857,11288.8651,,4237.531349,6115.86834,17,salaried,bachelor,west,low,11.2888651,14.91341416,48.79280639,0
24.84469896,25724.43735,684.4554343,2376.693174,1711.262556,7,self_employed,high_school,east,medium,25.72443735,17.92774189,52.74994481,0
20.71938941,25025.33187,653.9754692,18235.47248,3920.446006,25,salaried,high_school,east,low,25.02533187,17.35200596,41.37201421,0
57.13406076,35232.50035,576.5671315,21975.24851,1072.88128,2,self_employed,bachelor,north,high,35.23250035,32.26711734,60.52662734,0
27.83646382,17006.05368,698.03206,10998.41738,6177.850213,23,unemployed,bachelor,east,low,17.00605368,21.21267936,64.18250128,0
26.10329181,28136.74657,812.4534233,11290.45272,2809.641502,2,salaried,bachelor,north,high,28.13674657,28.75605861,47.57787867,0
,30652.77708,618.1396602,24491.78104,2148.540016,1,self_employed,high_school,north,medium,30.65277708,33.80037753,60.71857632,0
30.33245903,28763.5513,625.8879203,24502.83584,1119.910581,34,salaried,high_school,east,low,28.7635513,24.41981182,43.09823418,0
22.12292248,13421.42769,619.049056,18898.07152,410.7542505,16,salaried,master,west,low,13.42142769,8.720285998,39.63872423,1
57.70418192,24091.58984,,26241.61377,1298.762691,8,salaried,master,north,low,24.09158984,31.53249746,60.80606708,0
50.11780507,27405.09373,711.3939818,10606.38163,7260.751076,21,self_employed,high_school,west,medium,27.40509373,30.07631595,52.66175806,0
29.74219586,22121.54015,668.9023615,17152.52066,2159.718692,30,salaried,bachelor,west,low,22.12154015,17.18944387,53.92469892,0
65.02922966,6298.793619,615.7386657,33183.02085,2603.304593,33,student,master,north,medium,6.298793619,-3.46471706,68.4061684,1
49.78118584,24252.95572,686.4663754,20546.57704,5036.383211,23,unemployed,master,west,medium,24.25295572,17.70037176,56.66396823,0
34.1020234,83076.62251,570.4764511,21010.50012,12638.90586,8,unemployed,high_school,north,medium,83.07662251,79.4556035,74.02282359,0
,17747.08292,690.0398597,38447.57269,8604.182696,1,salaried,master,east,medium,17.74708292,11.75274902,50.93124653,1
65.49131087,14230.65531,741.006707,8805.262673,1369.405519,20,salaried,bachelor,east,low,14.23065531,14.34682353,65.11562291,0
21.3251304,27556.92477,592.4160604,26371.44293,630.1409616,33,salaried,bachelor,east,high,27.55692477,31.46562002,49.48902941,0
18.25521504,26567.04791,572.7237206,33311.89024,19686.55919,26,self_employed,bachelor,east,medium,26.56704791,26.64765742,38.46267523,1
50.27084518,45055.08356,790.5606524,17401.13659,18309.82883,6,unemployed,bachelor,east,high,45.05508356,43.68091207,58.32097867,0
67.27702888,10355.56263,637.1768252,26877.04629,3466.022206,21,student,bachelor,west,low,10.35556263,12.27992071,49.63149962,1
54.61127382,34160.59793,759.5163492,12143.84402,1078.805191,3,self_employed,bachelor,west,high,34.16059793,33.15174817,70.74139991,0
44.76690944,31390.26954,669.2201634,14506.14084,6441.915592,13,salaried,bachelor,west,high,31.39026954,23.4485972,55.63847231,0
45.1370521,20225.75513,668.6631628,23079.73133,2734.251632,33,student,bachelor,south,medium,20.22575513,21.64401093,59.51769585,0
48.24098671,26989.74858,710.688889,26388.53338,2723.342054,22,salaried,bachelor,south,medium,26.98974858,29.4922436,34.31608365,0
47.10714308,40850.50608,,28967.4921,6097.091142,24,salaried,high_school,north,high,40.85050608,47.68503093,57.25033274,0
41.37429709,37174.90545,689.2748,32557.0287,3895.198024,0,,high_school,south,high,37.17490545,42.52543317,49.29391295,0
39.25041325,11094.31854,653.295741,19460.42753,1154.413926,14,self_employed,bachelor,east,medium,11.09431854,8.51767685,42.23917817,0
37.24888247,36029.55713,587.565459,29548.89404,2298.946956,31,salaried,master,east,low,36.02955713,35.66525299,64.04527024,0
28.95242493,21187.92742,703.6237452,17261.56125,5058.991039,13,salaried,master,east,high,21.18792742,21.78781851,37.07270503,0
34.63189908,23010.92676,661.5684535,27216.73049,4483.690587,20,salaried,high_school,north,low,23.01092676,24.53914754,53.55056576,1
18,23015.38524,669.008262,21659.91038,3676.120487,6,self_employed,bachelor,north,low,23.01538524,30.94728098,43.85776906,0
,20127.73929,595.288734,23565.42326,6290.138469,20,salaried,high_school,north,high,20.12773929,20.19908927,52.73501772,0
26.13690671,45027.31111,791.3980257,23388.06299,2231.939929,11,unemployed,phd,north,high,45.02731111,43.32541761,47.20312318,0
,20947.38767,741.369993,7162.359922,3438.999346,14,salaried,high_school,west,high,20.94738767,27.57581199,48.19410789,0
40.15872981,11251.67542,747.4909119,11007.02513,200.2440194,14,salaried,bachelor,north,medium,11.25167542,17.56459534,50.57700882,0
54.70402744,17394.02589,658.6188708,20820.33152,2080.325904,16,salaried,bachelor,north,medium,17.39402589,22.2419207,40.40795517,0
49.01979927,24519.32424,558.9571977,6501.767363,5492.409499,33,salaried,master,south,high,24.51932424,16.99246434,60.27177872,0
19.15399276,46052.11047,816.7042168,26649.68883,2181.317708,34,self_employed,high_school,west,low,46.05211047,47.37709059,56.65802135,0
26.12446236,31629.8575,675.7231744,26972.44773,2052.919256,13,self_employed,high_school,east,medium,31.6298575,31.0915995,40.12180423,0
49.28925426,13222.548,627.5840143,22617.36442,1295.740517,4,salaried,bachelor,south,medium,13.222548,15.66948318,64.11465595,1
26.21015128,97842.46361,709.1761102,11030.9279,6652.132202,29,salaried,bachelor,north,low,97.84246361,95.44469177,57.60998612,0
35.3044022,25818.9807,761.6984552,31041.11151,4622.868223,3,student,high_school,east,low,25.8189807,30.43521827,51.01939651,0
44.60062519,47345.84968,678.3864611,36297.68512,5769.447946,14,salaried,bachelor,east,low,47.34584968,50.08094469,35.78768537,0
26.37986654,20109.97702,769.5002618,21176.61462,749.2171268,34,salaried,bachelor,east,medium,20.10997702,24.88862286,43.54674999,0
39.26450607,30333.72919,755.8099957,24084.28303,2621.861827,9,salaried,master,south,low,30.33372919,27.20065297,31.12737297,0
21.99169406,36449.43012,604.6533169,21613.90924,2382.513243,1,self_employed,high_school,west,medium,36.44943012,38.5038047,51.79906433,0
30.78358827,45748.61637,632.8346926,24242.95351,2381.635308,23,salaried,high_school,west,medium,45.74861637,50.60624566,58.46778998,0
41.83738321,41540.36912,747.0276014,19043.52995,1821.067169,27,salaried,master,east,medium,41.54036912,29.6242671,42.76592791,0
18.8840752,37172.26509,490.1171205,19723.48608,2259.992068,21,self_employed,bachelor,north,low,37.17226509,41.25006401,50.05883412,1
43.28569686,18232.26237,669.5381015,27245.7408,5882.374737,31,,master,west,medium,18.23226237,16.79427871,59.92560744,0
37.76434641,15630.07739,579.8418159,38764.9933,645.3023182,30,salaried,master,west,low,15.63007739,15.82436621,43.7639694,1
44.62987945,26891.47245,,8799.430125,12355.24335,18,salaried,high_school,north,low,26.89147245,33.69205524,55.57582504,0
40.68696961,38556.37918,659.0825938,19169.50012,4389.94905,20,salaried,high_school,south,low,38.55637918,44.78531313,71.04546017,0
54.36968516,19271.21054,654.9228935,10556.31612,2881.696561,2,salaried,high_school,south,medium,19.27121054,16.76125722,57.36174416,0
39.50269403,41735.32533,641.3417124,32736.19919,6157.753615,5,,master,north,low,41.73532533,34.13123834,39.68872921,0
32.84713351,52657.82067,603.1999445,15298.09625,933.1185013,31,self_employed,bachelor,south,low,52.65782067,53.32776679,49.74873578,0
39.46757004,12710.80183,840.4337887,8454.39365,1751.520025,1,unemployed,high_school,east,low,12.71080183,18.27770056,57.23964467,0
44.51957635,13331.00198,810.7223403,25105.49599,2705.76417,23,student,high_school,west,high,13.33100198,20.1697987,54.99826473,0
,20247.26425,598.6553926,33954.48892,8887.919698,26,salaried,master,south,high,20.24726425,10.18959239,39.27302843,1
38.48710029,26491.19257,790.7481726,25308.78295,2872.11145,8,,master,east,low,26.49119257,30.00857453,54.38451392,0
29.57609975,16078.84629,652.0374157,21638.38302,4272.881645,12,salaried,master,east,low,16.07884629,18.71016031,47.87699899,0
30.04518899,49578.949,689.0431231,23273.12738,1860.009368,13,salaried,bachelor,east,high,49.578949,54.43057168,45.44736194,0
21.16873674,28408.39892,675.5708228,31318.7253,4400.500904,10,unemployed,bachelor,east,low,28.40839892,29.04197316,55.53183387,0
58.99492092,22554.01164,633.8175951,13006.40584,11404.82368,13,unemployed,high_school,east,low,22.55401164,14.15570698,67.6373094,1
23.07364118,9306.369021,748.8696641,19105.22317,6610.544822,15,salaried,high_school,north,low,9.306369021,7.201843729,42.54140024,0
29.68513763,10001.70153,688.8120571,16378.47881,2792.898459,9,salaried,high_school,west,high,10.00170153,5.603287836,54.52664184,0
29.37911281,26071.69573,646.6414004,10657.07754,5117.353438,19,salaried,high_school,west,medium,26.07169573,21.42356191,49.19432605,0
48.73909252,6126.890399,588.6787389,17372.99792,4731.575741,15,self_employed,bachelor,north,low,6.126890399,10.16842872,56.09923333,1
34.46060386,40440.31433,617.448349,28861.76877,4470.565266,33,unemployed,master,north,low,40.44031433,40.39601185,51.0708116,0
52.97290487,20032.42908,565.1033919,24532.81719,7255.845426,15,salaried,high_school,east,high,20.03242908,22.40169839,44.22559133,1
29.91811251,154176.8782,680.8556484,25154.484,7212.581157,13,salaried,master,south,medium,154.1768782,162.5414475,43.83709132,0
41.34792995,87969.87896,596.2334085,21171.80489,2692.628472,27,salaried,high_school,west,medium,87.96987896,81.10321833,54.61384441,0
27.97583536,19754.3808,661.4107641,24186.59026,4981.584286,17,salaried,bachelor,south,low,19.7543808,28.16616169,51.30254783,0
63.74178953,20665.02214,775.9071298,13595.27726,2194.093076,25,student,bachelor,west,medium,20.66502214,30.01101469,56.21078243,1
23.74881897,40028.57722,763.9509701,17523.92091,1424.451467,6,student,bachelor,east,low,40.02857722,31.94989334,34.03889082,0
41.71784852,61200.06716,677.7406174,21536.0339,2402.836024,33,salaried,high_school,south,medium,61.20006716,65.88733539,60.92861308,0
45.60532257,8243.518758,673.9040692,22220.12687,2804.491389,6,salaried,bachelor,west,low,8.243518758,18.35545105,64.15567967,1
42.96558917,7541.487485,811.5912185,22561.50284,788.9754529,32,salaried,master,west,low,7.541487485,0.709533048,51.51916005,0
35.77654809,15165.51102,716.4529284,18893.31774,5932.885976,34,salaried,master,east,medium,15.16551102,9.605341988,56.60536096,0
36.4421516,31245.87198,657.0535478,16980.61279,325.753077,20,salaried,high_school,south,high,31.24587198,35.93865836,59.76195656,0
38.52573766,29676.89733,580.1787318,45262.17026,26156.51431,27,salaried,master,east,low,29.67689733,32.56313054,48.19328639,1
36.23597598,41850.66111,707.5711253,27254.29818,9912.018672,31,salaried,bachelor,south,low,41.85066111,43.77897327,52.3200212,0
49.5665494,10723.37785,738.0526641,23305.17981,2419.202019,15,salaried,phd,south,medium,10.72337785,9.686486598,54.85364326,1
64.52627602,5487.969886,635.7843933,18134.33201,3003.522629,9,student,bachelor,west,medium,5.487969886,6.374029353,44.76680406,1
31.31009858,36857.283,700.3841929,16390.24938,3798.560655,22,salaried,phd,north,medium,36.857283,25.01669303,51.3735754,0
21.56236425,13400.96819,654.5498694,18953.59525,1860.632364,14,student,bachelor,south,medium,13.40096819,7.670451112,29.80515145,0
36.94061542,6561.058866,667.1177321,22342.63075,3477.591787,5,self_employed,master,south,low,6.561058866,6.132130343,43.7512276,1
68.95651205,24029.51745,,4956.515647,2656.593702,32,student,high_school,east,medium,24.02951745,13.95894458,64.64817923,1
28.35590518,35450.95294,,7444.883237,2764.408111,11,salaried,bachelor,south,low,35.45095294,35.45797933,53.86368999,0
57.66940167,20471.02439,747.8558512,14904.94089,3446.687317,30,self_employed,bachelor,south,high,20.47102439,20.79463257,42.03744289,0
58.13240977,16735.5582,635.8018211,21657.11549,1042.292363,9,salaried,high_school,south,medium,16.7355582,13.38391642,37.6620038,0
31.3569411,20017.91018,683.6768458,18085.81482,3076.832013,33,unemployed,high_school,south,medium,20.01791018,17.02522281,75.22536698,0
44.82779695,17635.16753,627.0834505,31824.96981,3397.374469,9,self_employed,phd,south,low,17.63516753,12.75938137,42.98388087,1
57.54075948,9810.139109,705.2309173,8140.825704,3304.629678,10,salaried,bachelor,north,low,9.810139109,7.585327516,45.02405544,1
33.45046711,14345.50015,664.8433762,13989.23624,2508.237002,13,salaried,high_school,west,medium,14.34550015,16.43267417,55.99192775,0
35.55703568,30114.67709,614.2530922,32160.73393,7407.781056,2,unemployed,bachelor,south,low,30.11467709,32.86358772,41.69119689,0
31.01982903,26715.71171,773.2786027,21048.9546,2246.385943,32,unemployed,high_school,east,high,26.71571171,32.3728258,53.76287845,0
25.82291923,24363.36585,745.0252409,27078.74066,3575.501502,6,unemployed,bachelor,east,medium,24.36336585,24.06551462,50.28306484,0
30.20866946,60618.10097,637.6565265,36409.97555,8415.563155,3,student,bachelor,south,low,12.12362019,14.65184062,38.27227235,1
23.3127168,19753.73967,714.8451817,14449.56466,2797.54937,9,student,bachelor,south,low,19.75373967,12.89236906,50.50060452,0
38.40900162,5965.576471,717.6188402,19205.4853,3538.897843,14,self_employed,master,south,medium,5.965576471,7.124679328,53.26228711,0
28.76032123,24516.11654,724.9610865,17820.58479,2759.741489,15,salaried,high_school,north,low,24.51611654,23.89281305,39.4283668,0
40.80543094,51912.48633,561.4020873,4363.255964,8021.621278,3,salaried,master,west,medium,51.91248633,55.44771173,55.20962603,0
19.32925225,9095.369536,750.4624579,17516.82557,2425.566418,3,self_employed,phd,east,medium,9.095369536,7.866314753,56.9701584,0
41.97056279,15497.64562,640.1210726,27048.4975,8322.21448,26,salaried,high_school,north,low,15.49764562,13.92658816,39.7736574,0
48.00234754,26835.04784,654.9520447,24324.71633,2743.883919,21,self_employed,master,north,medium,26.83504784,23.2555486,54.85372875,0
18,46709.62759,850,24952.66536,1498.818217,21,salaried,bachelor,south,medium,46.70962759,52.68160605,52.29880263,0
42.48867884,16832.47323,701.1311367,16995.92815,5133.271922,16,self_employed,bachelor,west,high,16.83247323,14.10307468,46.56339311,1
52.73202791,14539.86989,652.9574267,14751.22211,2336.164435,33,salaried,high_school,south,medium,14.53986989,24.15291529,47.40806785,0
23.48430778,6759.107371,525.6293939,30154.04538,4897.111004,31,salaried,bachelor,east,medium,6.759107371,0.33715918,53.94553778,1
58.07086864,23436.8038,777.2834894,16021.46283,335.7868192,5,salaried,phd,west,low,23.4368038,29.76168015,44.09414891,0
,75000.16737,585.835323,22352.65631,2993.397202,32,salaried,high_school,south,low,75.00016737,65.61833995,55.78314572,1
29.53985773,26014.64889,609.7592768,21306.67745,2063.823813,7,unemployed,high_school,east,low,26.01464889,25.68861354,41.97991995,0
37.33077107,21733.98867,656.8053391,31693.73613,1273.332872,4,salaried,high_school,north,medium,21.73398867,19.22894343,42.71009542,1
44.69992295,26722.18468,779.1488254,27771.29886,1914.874183,4,unemployed,bachelor,east,low,26.72218468,29.45398051,37.14325147,0
38.9120647,21880.36192,734.1267991,9637.931035,1883.783408,9,salaried,master,east,medium,21.88036192,26.40182598,32.80105233,0
44.46507191,13523.59716,668.9513743,10499.57467,2868.691737,6,salaried,bachelor,east,low,13.52359716,23.46511853,51.51137382,0
26.95191688,36097.10508,,24631.27854,998.3848577,11,salaried,high_school,west,medium,36.09710508,34.15878665,30.44401445,0
40.03232989,25221.62181,637.9730015,19485.29882,3839.198977,29,salaried,bachelor,north,medium,25.22162181,22.0439748,53.27081128,0
21.03542604,22260.47473,689.7757583,16358.62573,8892.574025,24,salaried,bachelor,west,medium,22.26047473,27.11673067,49.15162681,0
36.66528726,12268.37858,685.1335721,28125.02307,3732.161359,27,salaried,high_school,north,high,12.26837858,11.83411464,68.86128671,1
27.1531083,48151.36468,747.8138927,21499.67506,5694.128797,12,,bachelor,south,medium,48.15136468,45.93842781,56.07350203,0
29.17364069,32820.92825,747.7024686,20419.6591,7155.595834,21,unemployed,high_school,south,low,32.82092825,31.2500458,55.10340417,0
52.8331181,15807.62184,714.5784168,26238.62913,8015.97424,17,unemployed,master,east,medium,15.80762184,12.57096496,43.2706447,0
51.09572145,40178.80562,654.635671,16999.12804,13307.87114,26,unemployed,bachelor,east,medium,40.17880562,32.63654927,44.35686945,1
45.30965745,16341.4074,731.9275606,32548.15188,1999.471953,7,salaried,master,west,medium,16.3414074,24.48332501,45.79308861,0
24.89224682,13777.57989,673.5622074,13695.61901,1677.756582,5,salaried,phd,north,high,13.77757989,16.49503055,49.64597078,0
34.2030986,13963.16583,604.2659942,25255.43253,5579.042907,10,salaried,master,north,low,13.96316583,6.189038089,44.15928576,1
52.5571724,7611.068651,651.7698546,31470.66271,5253.306547,28,salaried,high_school,north,high,7.611068651,15.26172892,55.70547444,1
39.70060296,29229.25669,685.9168889,8981.636086,5544.380879,4,student,master,east,low,29.22925669,30.69940843,46.10601511,0
65.83195448,7341.607279,,17253.31859,13513.24998,6,unemployed,master,east,medium,7.341607279,6.429971115,61.15314136,1
42.71981407,10540.00927,667.1530279,29137.65914,3008.196254,21,student,master,north,low,10.54000927,13.39922906,41.78216103,1
40.3045894,6340.083353,595.3560902,29257.95638,4191.966555,3,student,high_school,east,low,6.340083353,4.289955254,57.46160299,1
34.29060243,20917.85092,,18628.0352,1360.611349,31,salaried,high_school,north,high,20.91785092,14.75834749,69.30404303,0
39.60249086,20126.80371,687.9419228,14122.63125,16452.89781,18,salaried,phd,west,medium,20.12680371,17.83430111,67.68143618,0
36.17036196,18105.70339,693.008634,27647.48658,2277.341569,32,salaried,high_school,south,high,18.10570339,18.10198886,41.40495985,0
46.49730412,11783.47474,744.3910061,29468.39282,2329.542691,0,unemployed,high_school,north,low,11.78347474,7.519970184,61.52446876,1
49.4804278,10901.54442,751.3246268,10682.69321,2258.825094,7,unemployed,bachelor,east,medium,10.90154442,13.66275796,27.78456236,0
28.56812647,29103.73857,638.4052389,10368.69081,1779.492185,31,self_employed,master,west,medium,29.10373857,36.08343429,34.43799477,0
22.02520456,15830.10587,636.8699579,21802.05346,1663.119544,29,salaried,bachelor,east,low,15.83010587,14.32019014,56.00699099,0
18,26630.5676,607.1860902,25034.88507,1960.660281,27,salaried,master,east,low,26.6305676,15.71921704,54.37511137,0
44.09589592,12949.99639,728.9170969,17607.44732,999.6080554,31,salaried,high_school,east,low,12.94999639,12.37824935,56.01889167,0
24.75960073,24554.18644,781.4174076,25434.35056,1590.407678,24,unemployed,high_school,north,high,24.55418644,20.79443651,45.13612329,0
18,48144.7233,657.944265,14318.90715,14174.08377,33,salaried,bachelor,west,medium,48.1447233,48.03638588,38.8419604,0
42.66294325,31310.20871,663.0998605,3082.451207,5369.68279,32,salaried,bachelor,north,low,31.31020871,30.79964902,31.92229188,0
67.91599421,17198.05731,782.674779,16608.79142,6252.416709,12,salaried,bachelor,south,low,17.19805731,13.23561301,41.38466623,0
37.92714906,25701.87903,715.3890497,20505.85717,7644.69353,24,unemployed,high_school,north,low,25.70187903,19.3798899,56.50266237,0
48.06188929,19064.83648,710.5364993,17793.28032,12930.02818,9,salaried,high_school,south,medium,19.06483648,19.50817241,58.60334576,0
38.9819523,22130.85596,596.6358446,10731.17389,722.6044369,30,self_employed,high_school,west,high,22.13085596,18.73395906,52.96521105,0
36.81332416,18117.49579,727.5109648,5474.808193,1114.424612,10,salaried,bachelor,west,medium,18.11749579,27.19868409,51.96021557,0
49.0289178,19958.27007,614.9604562,15887.28957,1567.161141,24,salaried,bachelor,north,low,19.95827007,21.58922101,66.93142803,0
34.51670547,25015.62758,600.618587,27181.24617,2047.175184,33,salaried,high_school,north,medium,25.01562758,21.84777416,64.0660591,0
41.20870777,12136.64637,655.7259896,30049.57952,2343.836715,19,student,high_school,east,high,12.13664637,10.00910631,59.43907137,0
41.86037367,11973.75804,638.9945094,29501.70707,2084.778634,6,unemployed,bachelor,south,medium,11.97375804,11.45581506,61.55891411,1
29.98291456,9574.65199,664.4880214,13472.72372,3552.643064,32,salaried,master,east,high,9.57465199,10.25595528,53.49470276,0
49.90450819,8432.405307,579.1312856,10770.34941,3066.328856,34,salaried,bachelor,east,low,8.432405307,11.68301053,54.78310569,0
35.90048292,10610.82924,747.1171415,23973.07692,1671.927053,28,student,high_school,west,medium,10.61082924,16.54774015,42.27013597,0
28.93105809,24238.01395,758.9380406,25080.80009,522.9892861,11,self_employed,bachelor,north,medium,24.23801395,24.36763417,53.79594248,0
44.43811812,12891.55198,543.6860268,23201.35684,1347.094104,4,salaried,bachelor,west,medium,12.89155198,15.42550074,43.54191026,0
27.21838422,29976.48975,748.4920464,3887.493806,1921.015204,11,salaried,bachelor,north,medium,29.97648975,32.70820981,62.40526996,0
38.33817389,22490.04957,623.2629959,13064.92332,2446.31099,28,self_employed,high_school,west,low,22.49004957,23.43369383,56.24978699,0
37.89057204,6760.806536,739.9882876,19762.48968,1207.450067,34,self_employed,bachelor,west,low,6.760806536,5.857752857,45.72009552,0
